order_id,customer_id,store_id,order_date,order_datetime,delivery_date,promised_delivery_date,subtotal_eur,tax_amount_eur,shipping_cost_eur,discount_amount_eur,total_amount_eur,currency_code,exchange_rate,total_amount_local,order_status,fulfillment_center,shipping_method,tracking_number,order_channel,traffic_source,campaign_code,payment_method,payment_status,customer_service_notes,return_reason,return_date,created_at,updated_at
ORD_00000279,CUST_DE_0000086,,2024-12-06,2024-12-06 16:09:00,2024-12-07,2024-12-08,144.69,28.94,0.0,0,173.62,EUR,1.0,173.62,completed,FC_DE,next_day,TRK530915866,online,referral,,bank_transfer,completed,,,,2024-12-06 16:09:00,2024-12-06 16:09:00
ORD_00000280,CUST_BE_0001662,STORE_BE_015,2024-12-06,2024-12-06 11:47:00,2024-12-14,2024-12-13,463.13,92.63,0.0,0,555.76,EUR,1.0,555.76,completed,FC_BE,click_collect,TRK289580392,in_store,social_media,,buy_now_pay_later,completed,,,,2024-12-06 11:47:00,2024-12-06 11:47:00
ORD_00000281,CUST_DE_0000073,STORE_DE_030,2024-12-07,2024-12-07 12:01:00,,2024-12-10,46.53,9.31,0.0,0,55.84,EUR,1.0,55.84,returned,FC_DE,express,,in_store,organic_search,,buy_now_pay_later,completed,,,,2024-12-07 12:01:00,2024-12-07 12:01:00
ORD_00000282,CUST_FR_0001066,,2024-12-07,2024-12-07 22:42:00,2024-12-11,2024-12-10,204.71,40.94,0.0,0,245.65,EUR,1.0,245.65,completed,FC_FR,next_day,TRK439926566,phone,referral,,bank_transfer,completed,,,,2024-12-07 22:42:00,2024-12-07 22:42:00
ORD_00000283,CUST_NL_0001364,,2024-12-08,2024-12-08 15:19:00,2024-12-09,2024-12-09,251.88,50.38,0.0,0,302.26,EUR,1.0,302.26,completed,FC_NL,click_collect,TRK658054868,online,organic_search,,paypal,completed,,,,2024-12-08 15:19:00,2024-12-08 15:19:00
ORD_00000284,CUST_BE_0001810,STORE_BE_013,2024-12-08,2024-12-08 14:12:00,,,62.35,12.47,0.0,0,74.82,EUR,1.0,74.82,processing,FC_BE,in_store_pickup,,in_store,direct,,debit_card,completed,,,,2024-12-08 14:12:00,2024-12-08 14:12:00
ORD_00000285,CUST_BE_0001723,STORE_BE_016,2024-12-09,2024-12-09 07:56:00,2024-12-16,2024-12-16,60.32,12.06,0.0,0,72.38,EUR,1.0,72.38,completed,FC_BE,next_day,TRK714923469,in_store,direct,,debit_card,completed,,,,2024-12-09 07:56:00,2024-12-09 07:56:00
ORD_00000286,CUST_DE_0000019,,2024-12-09,2024-12-09 17:01:00,,,302.69,60.54,0.0,0,363.23,EUR,1.0,363.23,cancelled,FC_DE,express,,online,direct,,debit_card,failed,,,,2024-12-09 17:01:00,2024-12-09 17:01:00
ORD_00000287,CUST_BE_0001822,,2024-12-10,2024-12-10 14:27:00,,2024-12-13,27.1,5.42,6.44,0,38.96,EUR,1.0,38.96,shipped,FC_BE,next_day,TRK540680922,mobile_app,social_media,,debit_card,completed,,,,2024-12-10 14:27:00,2024-12-10 14:27:00
ORD_00000288,CUST_LU_0001937,STORE_LU_046,2024-12-11,2024-12-11 11:30:00,2024-12-15,2024-12-16,411.24,82.25,0.0,0,493.49,EUR,1.0,493.49,completed,FC_LU,express,TRK410430465,social_commerce,referral,,paypal,completed,,,,2024-12-11 11:30:00,2024-12-11 11:30:00
ORD_00000289,CUST_NL_0001469,,2024-12-12,2024-12-12 14:12:00,2024-12-18,2024-12-18,73.93,14.79,0.0,0,88.72,EUR,1.0,88.72,completed,FC_NL,next_day,TRK130722942,online,display_ads,,bank_transfer,completed,,,,2024-12-12 14:12:00,2024-12-12 14:12:00
ORD_00000290,CUST_NL_0001278,,2024-12-13,2024-12-13 13:49:00,2024-12-19,2024-12-19,251.24,50.25,0.0,0,301.48,EUR,1.0,301.48,completed,FC_NL,express,TRK743396038,mobile_app,display_ads,,paypal,completed,,,,2024-12-13 13:49:00,2024-12-13 13:49:00
ORD_00000291,CUST_DE_0000580,,2024-12-13,2024-12-13 17:58:00,2024-12-17,2024-12-17,68.19,13.64,0.0,0,81.83,EUR,1.0,81.83,completed,FC_DE,next_day,TRK759962700,online,organic_search,,bank_transfer,completed,,,,2024-12-13 17:58:00,2024-12-13 17:58:00
ORD_00000292,CUST_FR_0001161,,2024-12-14,2024-12-14 11:42:00,2024-12-17,2024-12-18,47.98,9.6,9.11,0,66.68,EUR,1.0,66.68,completed,FC_FR,standard,TRK747749221,online,display_ads,,buy_now_pay_later,completed,,,,2024-12-14 11:42:00,2024-12-14 11:42:00
ORD_00000293,CUST_NL_0001520,STORE_NL_001,2024-12-14,2024-12-14 02:52:00,,2024-12-16,421.52,84.3,0.0,0,505.82,EUR,1.0,505.82,shipped,FC_NL,next_day,TRK284819049,in_store,social_media,,debit_card,completed,,,,2024-12-14 02:52:00,2024-12-14 02:52:00
ORD_00000294,CUST_DE_0000253,,2024-12-15,2024-12-15 20:25:00,2024-12-20,2024-12-21,295.81,59.16,0.0,0,354.97,EUR,1.0,354.97,completed,FC_DE,in_store_pickup,TRK253575169,online,email,,credit_card,completed,,,,2024-12-15 20:25:00,2024-12-15 20:25:00
ORD_00000295,CUST_NL_0001572,,2024-12-15,2024-12-15 08:21:00,,,630.83,126.17,0.0,0,757.0,EUR,1.0,757.0,processing,FC_NL,in_store_pickup,,mobile_app,organic_search,,paypal,completed,,,,2024-12-15 08:21:00,2024-12-15 08:21:00
ORD_00000296,CUST_LU_0001997,,2024-12-16,2024-12-16 13:10:00,2024-12-22,2024-12-21,255.0,51.0,0.0,0,306.0,EUR,1.0,306.0,completed,FC_LU,standard,TRK969985760,mobile_app,referral,,buy_now_pay_later,completed,,,,2024-12-16 13:10:00,2024-12-16 13:10:00
ORD_00000297,CUST_DE_0000152,,2024-12-16,2024-12-16 20:29:00,,,275.68,55.14,0.0,0,330.82,EUR,1.0,330.82,cancelled,FC_DE,express,,mobile_app,display_ads,,buy_now_pay_later,failed,,,,2024-12-16 20:29:00,2024-12-16 20:29:00
ORD_00000298,CUST_NL_0001388,,2024-12-17,2024-12-17 12:59:00,2024-12-22,2024-12-21,307.22,61.44,0.0,0,368.66,EUR,1.0,368.66,completed,FC_NL,in_store_pickup,TRK391439064,online,display_ads,,buy_now_pay_later,completed,,,,2024-12-17 12:59:00,2024-12-17 12:59:00
ORD_00000299,CUST_BE_0001822,,2024-12-17,2024-12-17 05:29:00,2024-12-22,2024-12-23,549.27,109.85,0.0,0,659.12,EUR,1.0,659.12,completed,FC_BE,click_collect,TRK491730254,online,referral,,credit_card,completed,,,,2024-12-17 05:29:00,2024-12-17 05:29:00
ORD_00000300,CUST_FR_0001175,,2024-12-18,2024-12-18 09:49:00,2024-12-23,2024-12-24,277.71,55.54,0.0,0,333.26,EUR,1.0,333.26,completed,FC_FR,express,TRK119448743,mobile_app,organic_search,,buy_now_pay_later,completed,,,,2024-12-18 09:49:00,2024-12-18 09:49:00
ORD_00000301,CUST_DE_0000163,,2024-12-18,2024-12-18 15:36:00,,,55.2,11.04,0.0,0,66.24,EUR,1.0,66.24,processing,FC_DE,click_collect,,online,display_ads,,credit_card,completed,,,,2024-12-18 15:36:00,2024-12-18 15:36:00
ORD_00000302,CUST_DE_0000551,,2024-12-19,2024-12-19 17:31:00,,,174.29,34.86,0.0,0,209.15,EUR,1.0,209.15,processing,FC_DE,next_day,,online,social_media,,paypal,completed,,,,2024-12-19 17:31:00,2024-12-19 17:31:00
ORD_00000303,CUST_NL_0001564,,2024-12-20,2024-12-20 18:02:00,2024-12-27,2024-12-26,108.41,21.68,0.0,0,130.09,EUR,1.0,130.09,completed,FC_NL,in_store_pickup,TRK532610293,mobile_app,email,,credit_card,completed,,,,2024-12-20 18:02:00,2024-12-20 18:02:00
ORD_00000304,CUST_FR_0000920,,2024-12-20,2024-12-20 19:42:00,2024-12-24,2024-12-23,257.21,51.44,0.0,0,308.65,EUR,1.0,308.65,completed,FC_FR,standard,TRK362769656,mobile_app,email,,paypal,completed,,,,2024-12-20 19:42:00,2024-12-20 19:42:00
ORD_00000305,CUST_BE_0001789,,2024-12-21,2024-12-21 14:20:00,2024-12-24,2024-12-24,701.43,140.29,0.0,0,841.72,EUR,1.0,841.72,completed,FC_BE,standard,TRK617419038,mobile_app,display_ads,,credit_card,completed,,,,2024-12-21 14:20:00,2024-12-21 14:20:00
ORD_00000306,CUST_DE_0000438,STORE_DE_021,2024-12-22,2024-12-22 13:34:00,2024-12-24,2024-12-23,338.44,67.69,0.0,0,406.13,EUR,1.0,406.13,completed,FC_DE,in_store_pickup,TRK777951628,in_store,organic_search,,paypal,completed,,,,2024-12-22 13:34:00,2024-12-22 13:34:00
ORD_00000307,CUST_DE_0000078,STORE_DE_029,2024-12-22,2024-12-22 16:28:00,,2024-12-24,291.07,58.21,0.0,0,349.28,EUR,1.0,349.28,shipped,FC_DE,in_store_pickup,TRK612415108,in_store,direct,,debit_card,completed,,,,2024-12-22 16:28:00,2024-12-22 16:28:00
ORD_00000308,CUST_FR_0000855,,2024-12-23,2024-12-23 18:05:00,,2024-12-29,582.36,116.47,0.0,0,698.83,EUR,1.0,698.83,shipped,FC_FR,click_collect,TRK411724192,online,organic_search,,bank_transfer,completed,,,,2024-12-23 18:05:00,2024-12-23 18:05:00
ORD_00000309,CUST_FR_0001021,,2024-12-24,2024-12-24 09:11:00,,2024-12-27,139.15,27.83,0.0,0,166.98,EUR,1.0,166.98,shipped,FC_FR,express,TRK447830580,mobile_app,direct,,bank_transfer,completed,,,,2024-12-24 09:11:00,2024-12-24 09:11:00
ORD_00000310,CUST_DE_0000301,STORE_DE_035,2024-12-24,2024-12-24 18:53:00,,2024-12-28,287.11,57.42,0.0,0,344.53,EUR,1.0,344.53,returned,FC_DE,standard,,in_store,organic_search,,bank_transfer,completed,,,,2024-12-24 18:53:00,2024-12-24 18:53:00
ORD_00000311,CUST_DE_0000479,,2024-12-25,2024-12-25 22:57:00,2024-12-27,2024-12-27,77.01,15.4,0.0,0,92.41,EUR,1.0,92.41,completed,FC_DE,standard,TRK607815127,phone,direct,,credit_card,completed,,,,2024-12-25 22:57:00,2024-12-25 22:57:00
ORD_00000312,CUST_DE_0000424,,2024-12-25,2024-12-25 16:11:00,2024-12-29,2024-12-29,296.31,59.26,0.0,0,355.57,EUR,1.0,355.57,completed,FC_DE,next_day,TRK128305960,mobile_app,social_media,,buy_now_pay_later,completed,,,,2024-12-25 16:11:00,2024-12-25 16:11:00
ORD_00000313,CUST_FR_0001048,,2024-12-26,2024-12-26 05:46:00,,,130.32,26.06,0.0,0,156.38,EUR,1.0,156.38,processing,FC_FR,in_store_pickup,,online,email,,bank_transfer,completed,,,,2024-12-26 05:46:00,2024-12-26 05:46:00
ORD_00000314,CUST_LU_0001951,,2024-12-27,2024-12-27 15:12:00,,2024-12-28,72.47,14.49,0.0,0,86.96,EUR,1.0,86.96,shipped,FC_LU,click_collect,TRK564151635,online,organic_search,,bank_transfer,completed,,,,2024-12-27 15:12:00,2024-12-27 15:12:00
ORD_00000315,CUST_NL_0001328,STORE_NL_008,2024-12-27,2024-12-27 15:03:00,2025-01-02,2025-01-03,274.44,54.89,0.0,0,329.33,EUR,1.0,329.33,completed,FC_NL,in_store_pickup,TRK274519262,in_store,display_ads,,buy_now_pay_later,completed,,,,2024-12-27 15:03:00,2024-12-27 15:03:00
ORD_00000316,CUST_DE_0000357,,2024-12-28,2024-12-28 09:51:00,2025-01-03,2025-01-02,170.25,34.05,0.0,0,204.31,EUR,1.0,204.31,completed,FC_DE,standard,TRK680021253,online,social_media,,bank_transfer,completed,,,,2024-12-28 09:51:00,2024-12-28 09:51:00
ORD_00000317,CUST_FR_0000763,,2024-12-28,2024-12-28 18:10:00,,,220.48,44.1,0.0,0,264.58,EUR,1.0,264.58,processing,FC_FR,express,,online,organic_search,,buy_now_pay_later,completed,,,,2024-12-28 18:10:00,2024-12-28 18:10:00
ORD_00000318,CUST_FR_0000763,,2024-12-29,2024-12-29 22:20:00,2024-12-31,2024-12-30,652.23,130.45,0.0,0,782.68,EUR,1.0,782.68,completed,FC_FR,in_store_pickup,TRK859257135,online,email,,debit_card,completed,,,,2024-12-29 22:20:00,2024-12-29 22:20:00
ORD_00000319,CUST_FR_0000874,STORE_FR_045,2024-12-30,2024-12-30 21:45:00,2025-01-02,2025-01-03,116.3,23.26,0.0,0,139.56,EUR,1.0,139.56,completed,FC_FR,standard,TRK994894604,in_store,direct,,credit_card,completed,,,,2024-12-30 21:45:00,2024-12-30 21:45:00
ORD_00000320,CUST_FR_0001135,,2024-12-31,2024-12-31 20:51:00,2025-01-07,2025-01-07,397.54,79.51,0.0,0,477.05,EUR,1.0,477.05,completed,FC_FR,in_store_pickup,TRK503704384,online,direct,,paypal,completed,,,,2024-12-31 20:51:00,2024-12-31 20:51:00
ORD_00000321,CUST_NL_0001262,,2024-12-31,2024-12-31 15:41:00,2025-01-05,2025-01-06,355.18,71.04,0.0,0,426.22,EUR,1.0,426.22,completed,FC_NL,express,TRK553449452,mobile_app,organic_search,,bank_transfer,completed,,,,2024-12-31 15:41:00,2024-12-31 15:41:00
ORD_00000322,CUST_DE_0000140,,2025-01-01,2025-01-01 16:42:00,,2025-01-05,347.07,69.41,0.0,0,416.49,EUR,1.0,416.49,shipped,FC_DE,express,TRK680633626,online,display_ads,,debit_card,completed,,,,2025-01-01 16:42:00,2025-01-01 16:42:00
ORD_00000323,CUST_DE_0000027,,2025-01-01,2025-01-01 12:23:00,2025-01-06,2025-01-06,79.59,15.92,0.0,0,95.51,EUR,1.0,95.51,completed,FC_DE,in_store_pickup,TRK980472326,mobile_app,social_media,,paypal,completed,,,,2025-01-01 12:23:00,2025-01-01 12:23:00
ORD_00000324,CUST_NL_0001459,,2025-01-02,2025-01-02 18:54:00,,,217.54,43.51,0.0,0,261.05,EUR,1.0,261.05,cancelled,FC_NL,in_store_pickup,,mobile_app,social_media,,buy_now_pay_later,failed,,,,2025-01-02 18:54:00,2025-01-02 18:54:00
ORD_00000325,CUST_LU_0001947,,2025-01-03,2025-01-03 10:34:00,2025-01-08,2025-01-08,482.19,96.44,0.0,0,578.63,EUR,1.0,578.63,completed,FC_LU,click_collect,TRK670197689,phone,direct,,bank_transfer,completed,,,,2025-01-03 10:34:00,2025-01-03 10:34:00
ORD_00000326,CUST_DE_0000027,STORE_DE_028,2025-01-04,2025-01-04 16:54:00,,2025-01-11,258.39,51.68,0.0,0,310.07,EUR,1.0,310.07,shipped,FC_DE,express,TRK181922342,in_store,referral,,buy_now_pay_later,completed,,,,2025-01-04 16:54:00,2025-01-04 16:54:00
ORD_00000327,CUST_FR_0001028,,2025-01-04,2025-01-04 18:06:00,2025-01-07,2025-01-08,172.56,34.51,0.0,0,207.07,EUR,1.0,207.07,completed,FC_FR,next_day,TRK603392464,online,referral,,paypal,completed,,,,2025-01-04 18:06:00,2025-01-04 18:06:00
ORD_00000328,CUST_DE_0000607,,2025-01-05,2025-01-05 14:08:00,,,238.66,47.73,0.0,0,286.4,EUR,1.0,286.4,processing,FC_DE,standard,,online,paid_search,,bank_transfer,completed,,,,2025-01-05 14:08:00,2025-01-05 14:08:00
ORD_00000329,CUST_FR_0001197,,2025-01-05,2025-01-05 21:43:00,,2025-01-11,270.22,54.04,0.0,0,324.27,EUR,1.0,324.27,returned,FC_FR,click_collect,,online,direct,,bank_transfer,completed,,,,2025-01-05 21:43:00,2025-01-05 21:43:00
ORD_00000330,CUST_DE_0000165,,2025-01-06,2025-01-06 15:55:00,2025-01-08,2025-01-07,530.81,106.16,0.0,0,636.97,EUR,1.0,636.97,completed,FC_DE,next_day,TRK553210096,mobile_app,organic_search,,bank_transfer,completed,,,,2025-01-06 15:55:00,2025-01-06 15:55:00
ORD_00000331,CUST_DE_0000192,,2025-01-06,2025-01-06 13:43:00,2025-01-10,2025-01-11,188.57,37.71,0.0,0,226.28,EUR,1.0,226.28,completed,FC_DE,click_collect,TRK197820039,online,social_media,,credit_card,completed,,,,2025-01-06 13:43:00,2025-01-06 13:43:00
ORD_00000332,CUST_DE_0000430,,2025-01-07,2025-01-07 18:59:00,2025-01-15,2025-01-14,350.79,70.16,0.0,0,420.95,EUR,1.0,420.95,completed,FC_DE,next_day,TRK316025264,mobile_app,display_ads,,credit_card,completed,,,,2025-01-07 18:59:00,2025-01-07 18:59:00
ORD_00000333,CUST_FR_0000785,,2025-01-07,2025-01-07 06:14:00,2025-01-15,2025-01-14,455.24,91.05,0.0,0,546.29,EUR,1.0,546.29,completed,FC_FR,in_store_pickup,TRK690531269,online,paid_search,,buy_now_pay_later,completed,,,,2025-01-07 06:14:00,2025-01-07 06:14:00
ORD_00000334,CUST_BE_0001893,STORE_BE_020,2025-01-08,2025-01-08 14:08:00,2025-01-16,2025-01-15,217.22,43.44,0.0,0,260.66,EUR,1.0,260.66,completed,FC_BE,express,TRK275651429,in_store,display_ads,,debit_card,completed,,,,2025-01-08 14:08:00,2025-01-08 14:08:00
ORD_00000335,CUST_LU_0001943,,2025-01-09,2025-01-09 17:06:00,2025-01-13,2025-01-14,53.35,10.67,0.0,0,64.02,EUR,1.0,64.02,completed,FC_LU,in_store_pickup,TRK585611589,online,paid_search,,credit_card,completed,,,,2025-01-09 17:06:00,2025-01-09 17:06:00
ORD_00000336,CUST_DE_0000683,,2025-01-10,2025-01-10 10:01:00,,,179.62,35.92,0.0,0,215.54,EUR,1.0,215.54,processing,FC_DE,next_day,,mobile_app,paid_search,,paypal,completed,,,,2025-01-10 10:01:00,2025-01-10 10:01:00
ORD_00000337,CUST_BE_0001898,STORE_BE_016,2025-01-10,2025-01-10 18:33:00,,2025-01-13,138.15,27.63,0.0,0,165.78,EUR,1.0,165.78,shipped,FC_BE,in_store_pickup,TRK707689578,social_commerce,direct,,paypal,completed,,,,2025-01-10 18:33:00,2025-01-10 18:33:00
ORD_00000338,CUST_DE_0000459,STORE_DE_023,2025-01-11,2025-01-11 18:13:00,2025-01-11,2025-01-12,146.3,29.26,0.0,0,175.56,EUR,1.0,175.56,completed,FC_DE,express,TRK860752754,mobile_app,email,,credit_card,completed,,,,2025-01-11 18:13:00,2025-01-11 18:13:00
ORD_00000339,CUST_FR_0000911,STORE_FR_044,2025-01-11,2025-01-11 13:40:00,2025-01-17,2025-01-18,190.13,38.03,0.0,0,228.16,EUR,1.0,228.16,completed,FC_FR,next_day,TRK150494510,mobile_app,social_media,,buy_now_pay_later,completed,,,,2025-01-11 13:40:00,2025-01-11 13:40:00
ORD_00000340,CUST_LU_0001910,STORE_LU_047,2025-01-12,2025-01-12 12:58:00,,,82.96,16.59,0.0,0,99.55,EUR,1.0,99.55,pending,FC_LU,next_day,,in_store,social_media,,paypal,completed,,,,2025-01-12 12:58:00,2025-01-12 12:58:00
ORD_00000341,CUST_DE_0000630,,2025-01-12,2025-01-12 16:14:00,2025-01-18,2025-01-17,302.35,60.47,0.0,0,362.82,EUR,1.0,362.82,completed,FC_DE,click_collect,TRK373895834,online,organic_search,,bank_transfer,completed,,,,2025-01-12 16:14:00,2025-01-12 16:14:00
ORD_00000342,CUST_FR_0001107,STORE_FR_040,2025-01-13,2025-01-13 14:43:00,2025-01-17,2025-01-16,302.87,60.57,0.0,0,363.44,EUR,1.0,363.44,completed,FC_FR,next_day,TRK259568347,in_store,paid_search,,debit_card,completed,,,,2025-01-13 14:43:00,2025-01-13 14:43:00
ORD_00000343,CUST_NL_0001360,STORE_NL_001,2025-01-13,2025-01-13 18:01:00,2025-01-15,2025-01-14,261.13,52.23,0.0,0,313.36,EUR,1.0,313.36,completed,FC_NL,click_collect,TRK572080314,online,email,,credit_card,completed,,,,2025-01-13 18:01:00,2025-01-13 18:01:00
ORD_00000344,CUST_FR_0000755,STORE_FR_039,2025-01-14,2025-01-14 07:07:00,,2025-01-19,51.28,10.26,0.0,0,61.54,EUR,1.0,61.54,shipped,FC_FR,standard,TRK872329420,in_store,organic_search,,credit_card,completed,,,,2025-01-14 07:07:00,2025-01-14 07:07:00
ORD_00000345,CUST_LU_0001937,,2025-01-15,2025-01-15 15:38:00,2025-01-18,2025-01-18,247.99,49.6,0.0,0,297.59,EUR,1.0,297.59,completed,FC_LU,click_collect,TRK295390568,online,display_ads,,paypal,completed,,,,2025-01-15 15:38:00,2025-01-15 15:38:00
ORD_00000346,CUST_DE_0000442,,2025-01-16,2025-01-16 20:25:00,2025-01-18,2025-01-18,169.99,34.0,0.0,0,203.99,EUR,1.0,203.99,completed,FC_DE,in_store_pickup,TRK345339023,phone,display_ads,,bank_transfer,completed,,,,2025-01-16 20:25:00,2025-01-16 20:25:00
ORD_00000347,CUST_FR_0000819,STORE_FR_042,2025-01-16,2025-01-16 16:02:00,2025-01-20,2025-01-19,213.45,42.69,0.0,0,256.14,EUR,1.0,256.14,completed,FC_FR,standard,TRK504295781,in_store,direct,,bank_transfer,completed,,,,2025-01-16 16:02:00,2025-01-16 16:02:00
ORD_00000348,CUST_FR_0001013,STORE_FR_036,2025-01-17,2025-01-17 19:46:00,2025-01-20,2025-01-21,159.07,31.81,0.0,0,190.88,EUR,1.0,190.88,completed,FC_FR,standard,TRK820895950,in_store,paid_search,,debit_card,completed,,,,2025-01-17 19:46:00,2025-01-17 19:46:00
ORD_00000349,CUST_FR_0000995,,2025-01-17,2025-01-17 15:07:00,2025-01-25,2025-01-24,120.25,24.05,0.0,0,144.3,EUR,1.0,144.3,completed,FC_FR,standard,TRK442769589,online,referral,,buy_now_pay_later,completed,,,,2025-01-17 15:07:00,2025-01-17 15:07:00
ORD_00000350,CUST_DE_0000532,STORE_DE_028,2025-01-18,2025-01-18 15:59:00,2025-01-20,2025-01-21,422.5,84.5,0.0,0,507.0,EUR,1.0,507.0,completed,FC_DE,standard,TRK731558244,in_store,paid_search,,debit_card,completed,,,,2025-01-18 15:59:00,2025-01-18 15:59:00
ORD_00000351,CUST_BE_0001718,STORE_BE_019,2025-01-19,2025-01-19 20:59:00,2025-01-22,2025-01-23,992.05,198.41,0.0,0,1190.46,EUR,1.0,1190.46,completed,FC_BE,next_day,TRK571394890,in_store,email,,bank_transfer,completed,,,,2025-01-19 20:59:00,2025-01-19 20:59:00
ORD_00000352,CUST_FR_0000993,STORE_FR_043,2025-01-19,2025-01-19 19:53:00,2025-01-21,2025-01-21,196.4,39.28,0.0,0,235.68,EUR,1.0,235.68,completed,FC_FR,standard,TRK680933996,in_store,email,,debit_card,completed,,,,2025-01-19 19:53:00,2025-01-19 19:53:00
ORD_00000353,CUST_DE_0000066,STORE_DE_021,2025-01-20,2025-01-20 13:53:00,2025-01-26,2025-01-26,407.85,81.57,0.0,0,489.42,EUR,1.0,489.42,completed,FC_DE,click_collect,TRK266698480,social_commerce,email,,paypal,completed,,,,2025-01-20 13:53:00,2025-01-20 13:53:00
ORD_00000354,CUST_LU_0001909,,2025-01-20,2025-01-20 15:32:00,2025-01-20,2025-01-21,88.2,17.64,0.0,0,105.84,EUR,1.0,105.84,completed,FC_LU,click_collect,TRK283414764,online,social_media,,bank_transfer,completed,,,,2025-01-20 15:32:00,2025-01-20 15:32:00
ORD_00000355,CUST_DE_0000673,,2025-01-21,2025-01-21 13:35:00,2025-01-28,2025-01-28,193.35,38.67,0.0,0,232.01,EUR,1.0,232.01,completed,FC_DE,standard,TRK367052536,online,organic_search,,credit_card,completed,,,,2025-01-21 13:35:00,2025-01-21 13:35:00
ORD_00000356,CUST_FR_0000904,,2025-01-21,2025-01-21 19:14:00,2025-01-29,2025-01-28,156.24,31.25,0.0,0,187.49,EUR,1.0,187.49,completed,FC_FR,standard,TRK469870575,online,display_ads,,bank_transfer,completed,,,,2025-01-21 19:14:00,2025-01-21 19:14:00
ORD_00000357,CUST_BE_0001875,,2025-01-22,2025-01-22 19:45:00,2025-01-26,2025-01-27,443.29,88.66,0.0,0,531.95,EUR,1.0,531.95,completed,FC_BE,next_day,TRK505127632,phone,referral,,paypal,completed,,,,2025-01-22 19:45:00,2025-01-22 19:45:00
ORD_00000358,CUST_DE_0000409,STORE_DE_033,2025-01-22,2025-01-22 10:22:00,,,132.97,26.59,0.0,0,159.56,EUR,1.0,159.56,pending,FC_DE,click_collect,,mobile_app,referral,,buy_now_pay_later,completed,,,,2025-01-22 10:22:00,2025-01-22 10:22:00
ORD_00000359,CUST_NL_0001273,STORE_NL_002,2025-01-23,2025-01-23 12:24:00,2025-01-31,2025-01-30,97.11,19.42,0.0,0,116.53,EUR,1.0,116.53,completed,FC_NL,standard,TRK222749406,in_store,social_media,,bank_transfer,completed,,,,2025-01-23 12:24:00,2025-01-23 12:24:00
ORD_00000360,CUST_FR_0001138,STORE_FR_040,2025-01-24,2025-01-24 16:10:00,2025-01-28,2025-01-29,26.97,5.39,9.55,0,41.91,EUR,1.0,41.91,completed,FC_FR,express,TRK412792432,online,direct,,debit_card,completed,,,,2025-01-24 16:10:00,2025-01-24 16:10:00
ORD_00000361,CUST_DE_0000154,STORE_DE_034,2025-01-25,2025-01-25 17:10:00,,,169.09,33.82,0.0,0,202.91,EUR,1.0,202.91,processing,FC_DE,next_day,,in_store,referral,,paypal,completed,,,,2025-01-25 17:10:00,2025-01-25 17:10:00
ORD_00000362,CUST_BE_0001874,STORE_BE_016,2025-01-25,2025-01-25 15:14:00,2025-01-31,2025-01-31,810.57,162.11,0.0,0,972.68,EUR,1.0,972.68,completed,FC_BE,in_store_pickup,TRK280811513,in_store,referral,,credit_card,completed,,,,2025-01-25 15:14:00,2025-01-25 15:14:00
ORD_00000363,CUST_DE_0000365,,2025-01-26,2025-01-26 12:35:00,2025-01-30,2025-01-30,117.31,23.46,0.0,0,140.78,EUR,1.0,140.78,completed,FC_DE,next_day,TRK269707313,online,social_media,,bank_transfer,completed,,,,2025-01-26 12:35:00,2025-01-26 12:35:00
ORD_00000364,CUST_BE_0001633,STORE_BE_016,2025-01-27,2025-01-27 14:07:00,2025-02-04,2025-02-03,28.76,5.75,0.0,0,34.51,EUR,1.0,34.51,completed,FC_BE,next_day,TRK655621876,in_store,display_ads,,credit_card,completed,,,,2025-01-27 14:07:00,2025-01-27 14:07:00
ORD_00000365,CUST_NL_0001478,STORE_NL_002,2025-01-27,2025-01-27 09:41:00,2025-01-29,2025-01-29,186.42,37.28,0.0,0,223.7,EUR,1.0,223.7,completed,FC_NL,express,TRK496451986,in_store,paid_search,,credit_card,completed,,,,2025-01-27 09:41:00,2025-01-27 09:41:00
ORD_00000366,CUST_LU_0001980,,2025-01-28,2025-01-28 09:42:00,,2025-01-31,388.93,77.79,0.0,0,466.71,EUR,1.0,466.71,shipped,FC_LU,express,TRK402811464,mobile_app,display_ads,,credit_card,completed,,,,2025-01-28 09:42:00,2025-01-28 09:42:00
ORD_00000367,CUST_FR_0000881,,2025-01-28,2025-01-28 02:23:00,,2025-01-29,328.74,65.75,0.0,0,394.48,EUR,1.0,394.48,shipped,FC_FR,in_store_pickup,TRK751897341,mobile_app,display_ads,,bank_transfer,completed,,,,2025-01-28 02:23:00,2025-01-28 02:23:00
ORD_00000368,CUST_BE_0001829,,2025-01-29,2025-01-29 13:11:00,,2025-01-30,116.52,23.3,0.0,0,139.82,EUR,1.0,139.82,shipped,FC_BE,in_store_pickup,TRK529268190,online,referral,,credit_card,completed,,,,2025-01-29 13:11:00,2025-01-29 13:11:00
ORD_00000369,CUST_NL_0001422,,2025-01-30,2025-01-30 16:43:00,2025-02-05,2025-02-04,137.46,27.49,0.0,0,164.95,EUR,1.0,164.95,completed,FC_NL,standard,TRK345917165,online,referral,,buy_now_pay_later,completed,,,,2025-01-30 16:43:00,2025-01-30 16:43:00
