product_id,product_name,product_name_local,category_l1,category_l2,category_l3,brand,color_primary,color_secondary,size_range,material_composition,price_eur,price_local,cost_price_eur,margin_percentage,sustainability_score,eco_friendly_materials,carbon_footprint_kg,production_country,current_stock_total,reorder_level,lead_time_days,launch_date,season,is_active,discontinue_date,online_availability,product_url,image_urls,created_at,updated_at
PROD_000617,Elegant Yellow Casual Dresse,"{'EN': 'Elegant Yellow Casual Dresse', 'DE': 'Elegant Yellow Casual Dresse', 'FR': 'Elegant Yellow Casual Dresse', 'NL': 'Elegant Yellow Casual Dresse'}",Women,Dresses,Casual Dresses,UrbanChic,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,176.86,{'EUR': 176.86},83.14,52.99,7,False,7.32,China,704,140,45,2023-03-24,Spring/Summer 2025,True,,True,https://eurostyle.com/products/elegant-yellow-casual-dresse,"['https://eurostyle.com/images/elegant-yellow-casual-dresse-main.jpg', 'https://eurostyle.com/images/elegant-yellow-casual-dresse-detail.jpg', 'https://eurostyle.com/images/elegant-yellow-casual-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752804,2025-10-14 13:00:07.752805
PROD_000618,Premium Black Casual Dresse,"{'EN': 'Premium Black Casual Dresse', 'DE': 'Premium Black Casual Dresse', 'FR': 'Premium Black Casual Dresse', 'NL': 'Premium Black Casual Dresse'}",Women,Dresses,Casual Dresses,ClassicFit,Black,Silver,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,146.6,{'EUR': 146.6},73.89,49.6,9,True,6.12,Netherlands,325,65,55,2023-05-22,Spring/Summer 2024,True,,False,https://eurostyle.com/products/premium-black-casual-dresse,"['https://eurostyle.com/images/premium-black-casual-dresse-main.jpg', 'https://eurostyle.com/images/premium-black-casual-dresse-detail.jpg', 'https://eurostyle.com/images/premium-black-casual-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752814,2025-10-14 13:00:07.752814
PROD_000619,Trendy Red Casual Dresse,"{'EN': 'Trendy Red Casual Dresse', 'DE': 'Trendy Red Casual Dresse', 'FR': 'Trendy Red Casual Dresse', 'NL': 'Trendy Red Casual Dresse'}",Women,Dresses,Casual Dresses,ModernCasual,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,58.21,{'EUR': 58.21},30.92,46.89,3,False,8.54,Vietnam,457,91,37,2023-07-09,Fall/Winter 2024,True,,True,https://eurostyle.com/products/trendy-red-casual-dresse,"['https://eurostyle.com/images/trendy-red-casual-dresse-main.jpg', 'https://eurostyle.com/images/trendy-red-casual-dresse-detail.jpg', 'https://eurostyle.com/images/trendy-red-casual-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752822,2025-10-14 13:00:07.752822
PROD_000620,Classic Black Casual Dresse,"{'EN': 'Classic Black Casual Dresse', 'DE': 'Klassisch Black Casual Dresse', 'FR': 'Classique Black Casual Dresse', 'NL': 'Klassiek Black Casual Dresse'}",Women,Dresses,Casual Dresses,ModernCasual,Black,Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Linen,167.94,{'EUR': 167.94},71.79,57.25,10,True,7.29,Vietnam,727,145,24,2024-07-08,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-black-casual-dresse,"['https://eurostyle.com/images/classic-black-casual-dresse-main.jpg', 'https://eurostyle.com/images/classic-black-casual-dresse-detail.jpg', 'https://eurostyle.com/images/classic-black-casual-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752830,2025-10-14 13:00:07.752830
PROD_000621,Modern Purple Casual Dresse,"{'EN': 'Modern Purple Casual Dresse', 'DE': 'Modern Purple Casual Dresse', 'FR': 'Moderne Purple Casual Dresse', 'NL': 'Modern Purple Casual Dresse'}",Women,Dresses,Casual Dresses,PremiumWear,Purple,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Linen,86.71,{'EUR': 86.71},45.12,47.97,8,True,6.46,India,452,90,30,2024-01-25,Fall/Winter 2024,True,,False,https://eurostyle.com/products/modern-purple-casual-dresse,"['https://eurostyle.com/images/modern-purple-casual-dresse-main.jpg', 'https://eurostyle.com/images/modern-purple-casual-dresse-detail.jpg', 'https://eurostyle.com/images/modern-purple-casual-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752838,2025-10-14 13:00:07.752838
PROD_000622,Modern Beige Casual Dresse,"{'EN': 'Modern Beige Casual Dresse', 'DE': 'Modern Beige Casual Dresse', 'FR': 'Moderne Beige Casual Dresse', 'NL': 'Modern Beige Casual Dresse'}",Women,Dresses,Casual Dresses,EuroStyle,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,99.7,{'EUR': 99.7},48.18,51.68,5,False,9.13,Portugal,1015,203,48,2023-08-19,Spring/Summer 2024,True,,False,https://eurostyle.com/products/modern-beige-casual-dresse,"['https://eurostyle.com/images/modern-beige-casual-dresse-main.jpg', 'https://eurostyle.com/images/modern-beige-casual-dresse-detail.jpg', 'https://eurostyle.com/images/modern-beige-casual-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752846,2025-10-14 13:00:07.752847
PROD_000623,Casual Red Formal Dresse,"{'EN': 'Casual Red Formal Dresse', 'DE': 'Casual Red Formal Dresse', 'FR': 'Casual Red Formal Dresse', 'NL': 'Casual Red Formal Dresse'}",Women,Dresses,Formal Dresses,EuroStyle,Red,Coral,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Linen,126.97,{'EUR': 126.97},57.21,54.94,7,True,3.26,India,1858,371,58,2023-04-28,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-red-formal-dresse,"['https://eurostyle.com/images/casual-red-formal-dresse-main.jpg', 'https://eurostyle.com/images/casual-red-formal-dresse-detail.jpg', 'https://eurostyle.com/images/casual-red-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752855,2025-10-14 13:00:07.752856
PROD_000624,Sporty Black Formal Dresse,"{'EN': 'Sporty Black Formal Dresse', 'DE': 'Sporty Black Formal Dresse', 'FR': 'Sporty Black Formal Dresse', 'NL': 'Sporty Black Formal Dresse'}",Women,Dresses,Formal Dresses,BasicStyle,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Hemp,106.34,{'EUR': 106.34},51.2,51.85,9,True,6.51,Turkey,1891,378,39,2025-09-19,Fall/Winter 2024,True,,True,https://eurostyle.com/products/sporty-black-formal-dresse,"['https://eurostyle.com/images/sporty-black-formal-dresse-main.jpg', 'https://eurostyle.com/images/sporty-black-formal-dresse-detail.jpg', 'https://eurostyle.com/images/sporty-black-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752864,2025-10-14 13:00:07.752864
PROD_000625,Modern Beige Formal Dresse,"{'EN': 'Modern Beige Formal Dresse', 'DE': 'Modern Beige Formal Dresse', 'FR': 'Moderne Beige Formal Dresse', 'NL': 'Modern Beige Formal Dresse'}",Women,Dresses,Formal Dresses,TrendSetters,Beige,Burgundy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,111.92,{'EUR': 111.92},51.68,53.82,3,False,11.61,Italy,1076,215,46,2022-10-04,Spring/Summer 2025,True,,True,https://eurostyle.com/products/modern-beige-formal-dresse,"['https://eurostyle.com/images/modern-beige-formal-dresse-main.jpg', 'https://eurostyle.com/images/modern-beige-formal-dresse-detail.jpg', 'https://eurostyle.com/images/modern-beige-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752872,2025-10-14 13:00:07.752872
PROD_000626,Trendy Pink Formal Dresse,"{'EN': 'Trendy Pink Formal Dresse', 'DE': 'Trendy Pink Formal Dresse', 'FR': 'Trendy Pink Formal Dresse', 'NL': 'Trendy Pink Formal Dresse'}",Women,Dresses,Formal Dresses,PremiumWear,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,151.44,{'EUR': 151.44},56.31,62.82,5,False,9.4,Netherlands,81,16,30,2022-07-21,Fall/Winter 2025,False,2025-10-20,True,https://eurostyle.com/products/trendy-pink-formal-dresse,"['https://eurostyle.com/images/trendy-pink-formal-dresse-main.jpg', 'https://eurostyle.com/images/trendy-pink-formal-dresse-detail.jpg', 'https://eurostyle.com/images/trendy-pink-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752881,2025-10-14 13:00:07.752882
PROD_000627,Casual White Formal Dresse,"{'EN': 'Casual White Formal Dresse', 'DE': 'Casual White Formal Dresse', 'FR': 'Casual White Formal Dresse', 'NL': 'Casual White Formal Dresse'}",Women,Dresses,Formal Dresses,BasicStyle,White,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,54.73,{'EUR': 54.73},21.29,61.1,7,False,11.53,Portugal,1501,300,31,2025-02-23,Spring/Summer 2024,True,,True,https://eurostyle.com/products/casual-white-formal-dresse,"['https://eurostyle.com/images/casual-white-formal-dresse-main.jpg', 'https://eurostyle.com/images/casual-white-formal-dresse-detail.jpg', 'https://eurostyle.com/images/casual-white-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752891,2025-10-14 13:00:07.752891
PROD_000628,Premium Navy Formal Dresse,"{'EN': 'Premium Navy Formal Dresse', 'DE': 'Premium Navy Formal Dresse', 'FR': 'Premium Navy Formal Dresse', 'NL': 'Premium Navy Formal Dresse'}",Women,Dresses,Formal Dresses,BasicStyle,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,42.39,{'EUR': 42.39},22.33,47.32,5,False,7.69,Vietnam,153,30,60,2024-04-13,Fall/Winter 2025,True,,True,https://eurostyle.com/products/premium-navy-formal-dresse,"['https://eurostyle.com/images/premium-navy-formal-dresse-main.jpg', 'https://eurostyle.com/images/premium-navy-formal-dresse-detail.jpg', 'https://eurostyle.com/images/premium-navy-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752899,2025-10-14 13:00:07.752899
PROD_000629,Classic Brown Formal Dresse,"{'EN': 'Classic Brown Formal Dresse', 'DE': 'Klassisch Brown Formal Dresse', 'FR': 'Classique Brown Formal Dresse', 'NL': 'Klassiek Brown Formal Dresse'}",Women,Dresses,Formal Dresses,ModernCasual,Brown,Rose Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,133.05,{'EUR': 133.05},62.21,53.24,5,False,6.36,Vietnam,1963,392,52,2022-01-25,Spring/Summer 2025,True,,False,https://eurostyle.com/products/classic-brown-formal-dresse,"['https://eurostyle.com/images/classic-brown-formal-dresse-main.jpg', 'https://eurostyle.com/images/classic-brown-formal-dresse-detail.jpg', 'https://eurostyle.com/images/classic-brown-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752907,2025-10-14 13:00:07.752907
PROD_000630,Sporty Green Formal Dresse,"{'EN': 'Sporty Green Formal Dresse', 'DE': 'Sporty Green Formal Dresse', 'FR': 'Sporty Green Formal Dresse', 'NL': 'Sporty Green Formal Dresse'}",Women,Dresses,Formal Dresses,EuroStyle,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,91.98,{'EUR': 91.98},37.64,59.08,4,False,10.5,Germany,1789,357,33,2024-02-25,Spring/Summer 2025,True,,True,https://eurostyle.com/products/sporty-green-formal-dresse,"['https://eurostyle.com/images/sporty-green-formal-dresse-main.jpg', 'https://eurostyle.com/images/sporty-green-formal-dresse-detail.jpg', 'https://eurostyle.com/images/sporty-green-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752915,2025-10-14 13:00:07.752915
PROD_000631,Modern Pink Formal Dresse,"{'EN': 'Modern Pink Formal Dresse', 'DE': 'Modern Pink Formal Dresse', 'FR': 'Moderne Pink Formal Dresse', 'NL': 'Modern Pink Formal Dresse'}",Women,Dresses,Formal Dresses,UrbanChic,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,148.91,{'EUR': 148.91},70.76,52.48,3,False,6.94,Italy,1206,241,33,2024-03-09,Spring/Summer 2024,True,,True,https://eurostyle.com/products/modern-pink-formal-dresse,"['https://eurostyle.com/images/modern-pink-formal-dresse-main.jpg', 'https://eurostyle.com/images/modern-pink-formal-dresse-detail.jpg', 'https://eurostyle.com/images/modern-pink-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752923,2025-10-14 13:00:07.752924
PROD_000632,Premium Pink Formal Dresse,"{'EN': 'Premium Pink Formal Dresse', 'DE': 'Premium Pink Formal Dresse', 'FR': 'Premium Pink Formal Dresse', 'NL': 'Premium Pink Formal Dresse'}",Women,Dresses,Formal Dresses,ClassicFit,Pink,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Linen,145.44,{'EUR': 145.44},54.92,62.24,10,True,2.87,Turkey,1793,358,25,2024-09-26,Spring/Summer 2024,True,,True,https://eurostyle.com/products/premium-pink-formal-dresse,"['https://eurostyle.com/images/premium-pink-formal-dresse-main.jpg', 'https://eurostyle.com/images/premium-pink-formal-dresse-detail.jpg', 'https://eurostyle.com/images/premium-pink-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752931,2025-10-14 13:00:07.752932
PROD_000633,Elegant Yellow Formal Dresse,"{'EN': 'Elegant Yellow Formal Dresse', 'DE': 'Elegant Yellow Formal Dresse', 'FR': 'Elegant Yellow Formal Dresse', 'NL': 'Elegant Yellow Formal Dresse'}",Women,Dresses,Formal Dresses,UrbanChic,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,126.44,{'EUR': 126.44},53.03,58.06,4,False,14.37,Belgium,1436,287,17,2023-06-25,Fall/Winter 2024,True,,True,https://eurostyle.com/products/elegant-yellow-formal-dresse,"['https://eurostyle.com/images/elegant-yellow-formal-dresse-main.jpg', 'https://eurostyle.com/images/elegant-yellow-formal-dresse-detail.jpg', 'https://eurostyle.com/images/elegant-yellow-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752941,2025-10-14 13:00:07.752941
PROD_000634,Trendy Green Formal Dresse,"{'EN': 'Trendy Green Formal Dresse', 'DE': 'Trendy Green Formal Dresse', 'FR': 'Trendy Green Formal Dresse', 'NL': 'Trendy Green Formal Dresse'}",Women,Dresses,Formal Dresses,BasicStyle,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,54.89,{'EUR': 54.89},21.07,61.61,8,True,3.56,Germany,1536,307,44,2025-06-13,Fall/Winter 2025,True,,True,https://eurostyle.com/products/trendy-green-formal-dresse,"['https://eurostyle.com/images/trendy-green-formal-dresse-main.jpg', 'https://eurostyle.com/images/trendy-green-formal-dresse-detail.jpg', 'https://eurostyle.com/images/trendy-green-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752949,2025-10-14 13:00:07.752949
PROD_000635,Sporty Orange Formal Dresse,"{'EN': 'Sporty Orange Formal Dresse', 'DE': 'Sporty Orange Formal Dresse', 'FR': 'Sporty Orange Formal Dresse', 'NL': 'Sporty Orange Formal Dresse'}",Women,Dresses,Formal Dresses,EcoFashion,Orange,Cream,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,111.42,{'EUR': 111.42},51.62,53.67,10,True,6.9,Netherlands,657,131,29,2023-12-02,Spring/Summer 2025,True,,True,https://eurostyle.com/products/sporty-orange-formal-dresse,"['https://eurostyle.com/images/sporty-orange-formal-dresse-main.jpg', 'https://eurostyle.com/images/sporty-orange-formal-dresse-detail.jpg', 'https://eurostyle.com/images/sporty-orange-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752957,2025-10-14 13:00:07.752958
PROD_000636,Casual Orange Formal Dresse,"{'EN': 'Casual Orange Formal Dresse', 'DE': 'Casual Orange Formal Dresse', 'FR': 'Casual Orange Formal Dresse', 'NL': 'Casual Orange Formal Dresse'}",Women,Dresses,Formal Dresses,ClassicFit,Orange,Ivory,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,164.52,{'EUR': 164.52},60.79,63.05,5,False,12.33,Netherlands,674,134,58,2024-05-03,Spring/Summer 2025,True,,True,https://eurostyle.com/products/casual-orange-formal-dresse,"['https://eurostyle.com/images/casual-orange-formal-dresse-main.jpg', 'https://eurostyle.com/images/casual-orange-formal-dresse-detail.jpg', 'https://eurostyle.com/images/casual-orange-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752966,2025-10-14 13:00:07.752966
PROD_000637,Basic Black Formal Dresse,"{'EN': 'Basic Black Formal Dresse', 'DE': 'Basic Black Formal Dresse', 'FR': 'Basic Black Formal Dresse', 'NL': 'Basic Black Formal Dresse'}",Women,Dresses,Formal Dresses,ClassicFit,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,150.75,{'EUR': 150.75},76.04,49.56,6,False,13.69,India,234,46,45,2022-05-07,Fall/Winter 2024,True,,True,https://eurostyle.com/products/basic-black-formal-dresse,"['https://eurostyle.com/images/basic-black-formal-dresse-main.jpg', 'https://eurostyle.com/images/basic-black-formal-dresse-detail.jpg', 'https://eurostyle.com/images/basic-black-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752977,2025-10-14 13:00:07.752977
PROD_000638,Elegant Brown Formal Dresse,"{'EN': 'Elegant Brown Formal Dresse', 'DE': 'Elegant Brown Formal Dresse', 'FR': 'Elegant Brown Formal Dresse', 'NL': 'Elegant Brown Formal Dresse'}",Women,Dresses,Formal Dresses,EcoFashion,Brown,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,54.63,{'EUR': 54.63},25.25,53.78,7,False,5.02,Portugal,754,150,54,2024-05-17,Spring/Summer 2025,True,,False,https://eurostyle.com/products/elegant-brown-formal-dresse,"['https://eurostyle.com/images/elegant-brown-formal-dresse-main.jpg', 'https://eurostyle.com/images/elegant-brown-formal-dresse-detail.jpg', 'https://eurostyle.com/images/elegant-brown-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752985,2025-10-14 13:00:07.752985
PROD_000639,Classic Yellow Formal Dresse,"{'EN': 'Classic Yellow Formal Dresse', 'DE': 'Klassisch Yellow Formal Dresse', 'FR': 'Classique Yellow Formal Dresse', 'NL': 'Klassiek Yellow Formal Dresse'}",Women,Dresses,Formal Dresses,EcoFashion,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,120.83,{'EUR': 120.83},62.53,48.25,3,False,9.93,Germany,1740,348,59,2025-12-03,Fall/Winter 2024,True,,True,https://eurostyle.com/products/classic-yellow-formal-dresse,"['https://eurostyle.com/images/classic-yellow-formal-dresse-main.jpg', 'https://eurostyle.com/images/classic-yellow-formal-dresse-detail.jpg', 'https://eurostyle.com/images/classic-yellow-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.752994,2025-10-14 13:00:07.752995
PROD_000640,Trendy Grey Formal Dresse,"{'EN': 'Trendy Grey Formal Dresse', 'DE': 'Trendy Grey Formal Dresse', 'FR': 'Trendy Grey Formal Dresse', 'NL': 'Trendy Grey Formal Dresse'}",Women,Dresses,Formal Dresses,ModernCasual,Grey,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,150.31,{'EUR': 150.31},63.78,57.57,6,False,8.83,India,878,175,27,2023-07-07,Spring/Summer 2025,True,,False,https://eurostyle.com/products/trendy-grey-formal-dresse,"['https://eurostyle.com/images/trendy-grey-formal-dresse-main.jpg', 'https://eurostyle.com/images/trendy-grey-formal-dresse-detail.jpg', 'https://eurostyle.com/images/trendy-grey-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.753003,2025-10-14 13:00:07.753003
PROD_000641,Premium Brown Formal Dresse,"{'EN': 'Premium Brown Formal Dresse', 'DE': 'Premium Brown Formal Dresse', 'FR': 'Premium Brown Formal Dresse', 'NL': 'Premium Brown Formal Dresse'}",Women,Dresses,Formal Dresses,ClassicFit,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,53.13,{'EUR': 53.13},20.4,61.6,6,False,13.22,India,1324,264,18,2023-07-11,Spring/Summer 2025,True,,True,https://eurostyle.com/products/premium-brown-formal-dresse,"['https://eurostyle.com/images/premium-brown-formal-dresse-main.jpg', 'https://eurostyle.com/images/premium-brown-formal-dresse-detail.jpg', 'https://eurostyle.com/images/premium-brown-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.753011,2025-10-14 13:00:07.753011
PROD_000642,Elegant Yellow Formal Dresse,"{'EN': 'Elegant Yellow Formal Dresse', 'DE': 'Elegant Yellow Formal Dresse', 'FR': 'Elegant Yellow Formal Dresse', 'NL': 'Elegant Yellow Formal Dresse'}",Women,Dresses,Formal Dresses,BasicStyle,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,125.5,{'EUR': 125.5},54.48,56.59,7,False,9.63,China,171,34,46,2023-10-07,Spring/Summer 2024,True,,False,https://eurostyle.com/products/elegant-yellow-formal-dresse,"['https://eurostyle.com/images/elegant-yellow-formal-dresse-main.jpg', 'https://eurostyle.com/images/elegant-yellow-formal-dresse-detail.jpg', 'https://eurostyle.com/images/elegant-yellow-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.753019,2025-10-14 13:00:07.753019
PROD_000643,Premium Orange Formal Dresse,"{'EN': 'Premium Orange Formal Dresse', 'DE': 'Premium Orange Formal Dresse', 'FR': 'Premium Orange Formal Dresse', 'NL': 'Premium Orange Formal Dresse'}",Women,Dresses,Formal Dresses,UrbanChic,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Tencel,82.76,{'EUR': 82.76},31.75,61.64,10,True,4.17,Netherlands,547,109,42,2024-01-21,Fall/Winter 2025,True,,True,https://eurostyle.com/products/premium-orange-formal-dresse,"['https://eurostyle.com/images/premium-orange-formal-dresse-main.jpg', 'https://eurostyle.com/images/premium-orange-formal-dresse-detail.jpg', 'https://eurostyle.com/images/premium-orange-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.753029,2025-10-14 13:00:07.753029
PROD_000644,Casual Orange Formal Dresse,"{'EN': 'Casual Orange Formal Dresse', 'DE': 'Casual Orange Formal Dresse', 'FR': 'Casual Orange Formal Dresse', 'NL': 'Casual Orange Formal Dresse'}",Women,Dresses,Formal Dresses,EuroStyle,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,52.89,{'EUR': 52.89},27.95,47.16,7,False,13.96,China,664,132,49,2023-11-08,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-orange-formal-dresse,"['https://eurostyle.com/images/casual-orange-formal-dresse-main.jpg', 'https://eurostyle.com/images/casual-orange-formal-dresse-detail.jpg', 'https://eurostyle.com/images/casual-orange-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.753039,2025-10-14 13:00:07.753039
PROD_000645,Elegant Grey Formal Dresse,"{'EN': 'Elegant Grey Formal Dresse', 'DE': 'Elegant Grey Formal Dresse', 'FR': 'Elegant Grey Formal Dresse', 'NL': 'Elegant Grey Formal Dresse'}",Women,Dresses,Formal Dresses,UrbanChic,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,48.85,{'EUR': 48.85},23.08,52.75,8,True,5.07,China,652,130,48,2022-12-22,Spring/Summer 2024,True,,True,https://eurostyle.com/products/elegant-grey-formal-dresse,"['https://eurostyle.com/images/elegant-grey-formal-dresse-main.jpg', 'https://eurostyle.com/images/elegant-grey-formal-dresse-detail.jpg', 'https://eurostyle.com/images/elegant-grey-formal-dresse-lifestyle.jpg']",2025-10-14 13:00:07.753047,2025-10-14 13:00:07.753047
