search_query_id,session_id,customer_id,country_code,search_term,search_timestamp,results_count,clicked_result_position,clicked_product_id,filters_applied,sort_order,search_refinements,no_results,created_at
SEARCH_2024_0004317,SES_00004421,CUST_DE_0000068,DE,plus size,2024-09-04 10:04:00,48,9,,"['color:black','color:red','price:50to100']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0004318,SES_00004274,CUST_BE_0001889,BE,black dress,2024-08-23 03:43:00,210,,,"['brand:eurostyle','price:under50']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0004319,SES_00010016,,BE,party dress,2024-08-15 07:50:00,170,1,PROD_000172,['color:red'],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0004320,SES_00004478,,DE,organic cotton,2024-11-08 07:50:00,247,10,PROD_000030,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0004321,SES_00007138,CUST_FR_0001099,FR,eco friendly,2024-10-14 15:45:00,248,3,PROD_000163,"['size:M','material:cotton']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0004322,SES_00001703,CUST_LU_0001977,LU,casual wear,2024-09-03 07:26:00,70,10,,"['color:red','material:cotton','size:M']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0004323,SES_00008029,CUST_BE_0001723,BE,sports bra,2024-11-21 00:18:00,249,10,PROD_000103,['size:L'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0004324,SES_00004954,CUST_DE_0000257,DE,plus size,2024-11-10 13:22:00,89,1,,"['sustainable:true','size:M','material:cotton']",newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0004325,SES_00007368,,LU,jeans,2024-06-07 18:14:00,76,1,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004326,SES_00003994,CUST_DE_0000300,DE,vintage style,2024-07-30 22:41:00,174,3,,"['color:white','size:M','sustainable:true']",price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0004327,SES_00010876,,LU,organic cotton,2024-06-10 06:02:00,129,,PROD_000265,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004328,SES_00009101,CUST_FR_0001169,FR,mode durable,2024-06-30 18:08:00,87,7,PROD_000044,"['color:red','price:under50']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004329,SES_00008084,,LU,designer bags,2024-07-27 17:32:00,69,,PROD_000142,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0004330,SES_00005452,,DE,summer dress,2024-08-11 14:11:00,1,,PROD_000266,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004331,SES_00007385,CUST_DE_0000008,DE,running shoes,2024-11-03 07:31:00,165,,PROD_000137,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0004332,SES_00006109,,BE,new arrivals,2024-09-13 12:29:00,188,5,,"['color:white','sustainable:true','material:cotton']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0004333,SES_00004188,,BE,winter jacket,2024-07-03 10:04:00,134,2,PROD_000228,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004334,SES_00000936,CUST_DE_0000246,DE,nachhaltige mode,2024-07-12 16:03:00,92,1,PROD_000210,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0004335,SES_00009133,CUST_DE_0000383,DE,black dress,2024-08-16 03:43:00,122,,PROD_000048,['color:red'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0004336,SES_00002963,,DE,sneakers,2024-09-09 14:37:00,250,1,,"['color:black','price:under50']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0004337,SES_00003373,CUST_DE_0000363,DE,sale items,2024-06-24 20:21:00,1,,PROD_000253,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0004338,SES_00003012,,NL,duurzame mode,2024-09-01 13:08:00,55,6,,"['price:50to100','price:under50']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004339,SES_00008839,CUST_FR_0000950,FR,black dress,2024-07-05 23:08:00,34,10,,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0004340,SES_00008981,CUST_BE_0001843,BE,winter jacket,2024-09-28 09:09:00,40,7,,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0004341,SES_00010125,,DE,sneakers,2024-08-02 19:38:00,7,3,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004342,SES_00007244,,BE,sports bra,2024-11-25 18:55:00,29,1,PROD_000013,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0004343,SES_00009564,CUST_FR_0000934,FR,office attire,2024-08-09 22:23:00,184,10,PROD_000067,[],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0004344,SES_00006223,CUST_NL_0001459,NL,eco friendly,2024-10-10 21:54:00,90,,PROD_000160,"['size:M','material:cotton']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004345,SES_00006238,CUST_BE_0001665,BE,eco friendly,2024-11-24 13:12:00,233,8,PROD_000108,['color:white'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004346,SES_00010159,CUST_FR_0000780,FR,gift cards,2024-10-18 21:27:00,146,,,"['material:cotton','brand:eurostyle']",newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0004347,SES_00009719,CUST_FR_0001113,FR,vintage style,2024-11-05 12:09:00,48,2,PROD_000271,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0004348,SES_00001685,CUST_DE_0000114,DE,sommerkleid,2024-09-17 16:56:00,32,3,PROD_000015,"['sustainable:true','color:white']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004349,SES_00001555,CUST_DE_0000453,DE,sneakers,2024-09-15 02:49:00,242,6,,"['size:M','color:black','brand:eurostyle']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0004350,SES_00007883,,FR,trending now,2024-11-18 11:48:00,179,10,,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004351,SES_00005759,CUST_FR_0001042,FR,sustainable fashion,2024-07-25 09:04:00,151,3,PROD_000185,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004352,SES_00003504,,FR,gift cards,2024-07-03 22:15:00,198,6,,['size:L'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0004353,SES_00009968,CUST_NL_0001254,NL,accessories,2024-11-22 12:51:00,115,8,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0004354,SES_00010596,,FR,summer dress,2024-06-12 20:05:00,193,2,PROD_000003,['color:black'],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0004355,SES_00004730,,DE,office attire,2024-11-05 21:02:00,181,8,PROD_000221,"['price:50to100','size:M']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004356,SES_00001440,CUST_DE_0000258,DE,gift cards,2024-11-28 06:35:00,178,2,PROD_000252,"['color:white','sustainable:true']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0004357,SES_00000107,CUST_FR_0001057,FR,accessories,2024-07-13 01:02:00,90,9,,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0004358,SES_00009352,,LU,sports bra,2024-11-18 04:50:00,1,1,,"['color:white','sustainable:true']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004359,SES_00009051,CUST_BE_0001900,BE,eco friendly,2024-08-19 13:39:00,160,3,PROD_000179,['price:50to100'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0004360,SES_00004980,,LU,office attire,2024-10-22 20:04:00,156,10,PROD_000158,['sustainable:true'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0004361,SES_00009153,,NL,duurzame mode,2024-08-02 04:25:00,205,7,,"['category:men','color:black','brand:eurostyle']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0004362,SES_00002183,CUST_BE_0001604,BE,sale items,2024-06-21 21:35:00,155,,PROD_000052,"['material:cotton','color:red']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0004363,SES_00004333,CUST_DE_0000650,DE,black dress,2024-08-12 16:05:00,78,,PROD_000056,['size:L'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004364,SES_00008165,CUST_DE_0000540,DE,wintermantel,2024-11-05 19:18:00,163,,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0004365,SES_00006314,CUST_BE_0001807,BE,trending now,2024-09-20 18:49:00,76,3,PROD_000064,['price:under50'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0004366,SES_00005414,CUST_BE_0001749,BE,sustainable fashion,2024-11-24 00:31:00,244,,PROD_000120,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004367,SES_00002998,CUST_NL_0001488,NL,white shirt,2024-08-07 13:39:00,113,,PROD_000222,"['brand:eurostyle','size:M']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0004368,SES_00003679,,DE,wintermantel,2024-08-05 01:05:00,146,9,,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0004369,SES_00000879,CUST_LU_0001937,LU,leather jacket,2024-11-07 11:32:00,118,,PROD_000210,['color:black'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0004370,SES_00005511,,FR,robe d'été,2024-10-27 22:37:00,169,1,PROD_000261,['brand:eurostyle'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0004371,SES_00006516,CUST_FR_0001092,FR,mode durable,2024-06-01 14:10:00,157,5,PROD_000107,['brand:eurostyle'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0004372,SES_00005269,CUST_NL_0001579,NL,leather jacket,2024-07-10 06:26:00,202,2,,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0004373,SES_00006113,CUST_NL_0001535,NL,plus size,2024-07-04 11:22:00,107,8,,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0004374,SES_00000577,CUST_NL_0001410,NL,leather jacket,2024-07-13 22:13:00,100,4,PROD_000017,[],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0004375,SES_00000290,CUST_LU_0001975,LU,sneakers,2024-09-12 09:23:00,41,,PROD_000124,['category:women'],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0004376,SES_00009761,CUST_DE_0000043,DE,black dress,2024-08-09 23:46:00,157,1,PROD_000095,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0004377,SES_00006846,,NL,jeans,2024-06-15 23:18:00,3,,,"['size:M','color:red','color:white']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0004378,SES_00000116,CUST_DE_0000412,DE,sneakers,2024-07-05 22:05:00,21,1,PROD_000067,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0004379,SES_00005296,,NL,winter jacket,2024-07-06 20:39:00,210,,,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0004380,SES_00004594,,DE,white shirt,2024-08-06 03:56:00,92,7,,['price:under50'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004381,SES_00010285,CUST_BE_0001676,BE,new arrivals,2024-10-22 15:07:00,182,10,,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004382,SES_00006680,CUST_NL_0001223,NL,wool sweater,2024-09-22 13:58:00,235,10,PROD_000220,"['size:M','sustainable:true','size:L']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0004383,SES_00000057,CUST_DE_0000386,DE,sale items,2024-06-14 22:54:00,225,4,,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004384,SES_00001927,CUST_NL_0001286,NL,sneakers,2024-08-11 15:49:00,236,8,,"['price:under50','color:red']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0004385,SES_00003882,,LU,wool sweater,2024-11-22 16:52:00,67,,PROD_000186,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004386,SES_00002558,CUST_DE_0000087,DE,nachhaltige mode,2024-07-04 01:43:00,12,3,PROD_000009,['price:under50'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004387,SES_00006280,CUST_NL_0001506,NL,sustainable fashion,2024-07-16 12:31:00,26,1,,[],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0004388,SES_00001505,CUST_FR_0000889,FR,plus size,2024-08-22 08:14:00,239,7,,['color:black'],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004389,SES_00003719,,BE,accessories,2024-06-06 05:59:00,6,6,,['color:white'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0004390,SES_00009688,,FR,sustainable fashion,2024-07-29 12:46:00,95,,,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0004391,SES_00001527,CUST_LU_0001905,LU,accessories,2024-10-17 02:42:00,76,8,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0004392,SES_00002039,CUST_DE_0000383,DE,office attire,2024-06-10 11:49:00,11,2,PROD_000212,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004393,SES_00006110,,DE,winter jacket,2024-11-26 02:37:00,174,1,PROD_000070,['material:cotton'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004394,SES_00003221,,FR,plus size,2024-09-23 13:51:00,183,,,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004395,SES_00008640,CUST_NL_0001224,NL,trending now,2024-07-11 11:59:00,72,9,PROD_000040,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0004396,SES_00007871,CUST_FR_0000792,FR,new arrivals,2024-10-03 10:06:00,65,,PROD_000271,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004397,SES_00007099,CUST_FR_0001044,FR,eco friendly,2024-07-16 03:04:00,238,,PROD_000126,['color:black'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0004398,SES_00000948,CUST_NL_0001457,NL,sneakers,2024-10-27 15:21:00,40,2,,"['brand:eurostyle','sustainable:true']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004399,SES_00007715,,FR,plus size,2024-06-30 05:16:00,209,,PROD_000163,['category:women'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0004400,SES_00006223,CUST_NL_0001459,NL,winterjas,2024-10-15 06:41:00,184,4,PROD_000249,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0004401,SES_00009616,CUST_DE_0000107,DE,eco friendly,2024-11-07 23:21:00,211,5,PROD_000246,"['price:50to100','sustainable:true']",relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004402,SES_00007093,,FR,leather jacket,2024-07-26 11:33:00,53,4,,"['price:50to100','brand:eurostyle','size:L']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004403,SES_00000376,CUST_BE_0001666,BE,wool sweater,2024-07-17 06:46:00,13,6,PROD_000001,"['brand:eurostyle','color:white','color:red']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004404,SES_00006785,CUST_BE_0001652,BE,accessories,2024-07-13 13:02:00,226,1,PROD_000020,"['size:L','category:men','price:under50']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0004405,SES_00005661,,DE,wintermantel,2024-09-05 02:18:00,63,6,,['color:white'],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0004406,SES_00007689,,FR,leather jacket,2024-11-23 15:01:00,188,2,PROD_000249,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004407,SES_00003630,,NL,gift cards,2024-07-16 17:25:00,5,,PROD_000070,['color:black'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0004408,SES_00002637,,DE,leather jacket,2024-11-05 20:01:00,74,,PROD_000228,['category:men'],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0004409,SES_00002307,,FR,organic cotton,2024-09-03 21:45:00,235,,PROD_000113,"['category:women','size:M']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0004410,SES_00006646,,DE,winter jacket,2024-07-04 15:47:00,57,8,PROD_000188,['material:cotton'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004411,SES_00001544,CUST_DE_0000686,DE,sneakers,2024-06-26 09:53:00,164,8,PROD_000188,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004412,SES_00007487,CUST_DE_0000646,DE,plus size,2024-10-02 14:58:00,54,9,PROD_000147,"['category:women','color:white']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0004413,SES_00006136,CUST_DE_0000507,DE,sommerkleid,2024-10-13 20:36:00,9,,,['color:red'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004414,SES_00010547,,NL,new arrivals,2024-08-30 22:54:00,109,,PROD_000035,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004415,SES_00010552,CUST_DE_0000475,DE,running shoes,2024-07-15 04:51:00,209,,,"['color:white','category:women']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0004416,SES_00001036,CUST_NL_0001410,NL,wool sweater,2024-09-07 09:47:00,235,2,,"['color:white','brand:eurostyle']",price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0004417,SES_00006574,CUST_NL_0001296,NL,sneakers,2024-10-17 10:55:00,199,,PROD_000164,['category:women'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004418,SES_00003582,,DE,trending now,2024-10-26 11:11:00,195,,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0004419,SES_00007862,,FR,party dress,2024-07-23 23:04:00,105,3,PROD_000010,"['brand:eurostyle','price:50to100','size:M']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0004420,SES_00006205,CUST_DE_0000535,DE,black dress,2024-10-22 14:33:00,200,5,PROD_000243,"['sustainable:true','color:black']",price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0004421,SES_00001373,CUST_NL_0001452,NL,organic cotton,2024-11-15 03:36:00,142,1,,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0004422,SES_00007167,CUST_FR_0001083,FR,robe d'été,2024-08-27 11:10:00,156,5,,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0004423,SES_00009245,CUST_DE_0000220,DE,accessories,2024-06-03 06:38:00,165,6,PROD_000086,['price:under50'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0004424,SES_00009761,CUST_DE_0000043,DE,sneakers,2024-07-20 10:34:00,223,,PROD_000163,"['sustainable:true','size:M','size:L']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004425,SES_00001729,CUST_BE_0001689,BE,wool sweater,2024-08-16 01:34:00,71,7,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0004426,SES_00006170,CUST_DE_0000219,DE,party dress,2024-10-03 21:04:00,194,4,PROD_000063,"['category:women','size:L']",price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0004427,SES_00006335,CUST_NL_0001490,NL,maternity,2024-11-06 01:55:00,168,7,PROD_000036,"['color:white','category:men']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0004428,SES_00005599,,NL,running shoes,2024-07-01 16:27:00,173,4,PROD_000085,"['category:men','price:50to100']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0004429,SES_00003898,CUST_FR_0001193,FR,white shirt,2024-09-15 22:02:00,232,,PROD_000125,['size:L'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0004430,SES_00000807,CUST_DE_0000691,DE,sustainable fashion,2024-07-18 14:47:00,99,3,,"['price:50to100','color:black','sustainable:true']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004431,SES_00010936,CUST_DE_0000662,DE,vintage style,2024-06-01 18:06:00,227,7,PROD_000178,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0004432,SES_00009671,CUST_FR_0000826,FR,robe d'été,2024-06-04 08:24:00,156,9,PROD_000156,['price:under50'],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004433,SES_00010360,,DE,eco friendly,2024-11-21 14:28:00,58,,PROD_000048,"['material:cotton','category:men','category:women']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004434,SES_00005048,CUST_BE_0001795,BE,sustainable fashion,2024-08-10 07:08:00,136,8,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0004435,SES_00002270,,DE,party dress,2024-11-03 06:21:00,109,9,PROD_000142,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004436,SES_00003959,,BE,jeans,2024-10-20 14:55:00,233,7,PROD_000059,['material:cotton'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0004437,SES_00007830,CUST_DE_0000450,DE,wintermantel,2024-10-25 17:47:00,209,5,PROD_000252,"['color:white','category:women','brand:eurostyle']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0004438,SES_00003419,CUST_BE_0001663,BE,jeans,2024-10-16 14:04:00,50,,PROD_000093,"['color:white','color:black']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0004439,SES_00008465,CUST_NL_0001441,NL,sale items,2024-06-21 05:15:00,55,,PROD_000126,['brand:eurostyle'],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0004440,SES_00003945,CUST_DE_0000635,DE,sale items,2024-09-26 20:12:00,209,,PROD_000157,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0004441,SES_00010428,CUST_NL_0001569,NL,sports bra,2024-08-20 16:28:00,193,6,PROD_000113,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0004442,SES_00007052,CUST_DE_0000001,DE,running shoes,2024-08-30 17:03:00,84,9,PROD_000270,['brand:eurostyle'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0004443,SES_00000466,CUST_DE_0000436,DE,eco friendly,2024-09-03 18:42:00,169,,PROD_000154,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0004444,SES_00004316,,BE,summer dress,2024-09-12 03:40:00,191,,,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0004445,SES_00009785,,LU,winter jacket,2024-11-27 20:52:00,48,,,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0004446,SES_00000317,CUST_DE_0000500,DE,black dress,2024-09-15 16:02:00,14,6,PROD_000055,"['color:black','category:men','category:women']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0004447,SES_00010964,,NL,zomerjurk,2024-11-16 12:53:00,138,10,PROD_000048,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0004448,SES_00008514,CUST_LU_0001991,LU,gift cards,2024-06-28 04:42:00,95,,,['material:cotton'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0004449,SES_00004296,,FR,running shoes,2024-10-08 13:08:00,177,,PROD_000122,['sustainable:true'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0004450,SES_00003645,CUST_FR_0000910,FR,maternity,2024-07-21 19:41:00,121,,,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0004451,SES_00000834,CUST_BE_0001680,BE,casual wear,2024-09-19 06:32:00,148,8,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0004452,SES_00008736,,LU,accessories,2024-07-07 17:53:00,235,8,PROD_000079,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0004453,SES_00002163,CUST_DE_0000449,DE,casual wear,2024-10-02 12:42:00,81,,PROD_000161,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0004454,SES_00009468,,NL,black dress,2024-09-22 22:55:00,197,9,PROD_000244,"['color:black','price:50to100']",relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0004455,SES_00011036,,NL,accessories,2024-06-07 17:09:00,27,,PROD_000115,"['size:M','brand:eurostyle','sustainable:true']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004456,SES_00006912,,NL,black dress,2024-06-03 07:18:00,155,,,['price:under50'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0004457,SES_00003060,CUST_NL_0001589,NL,sneakers,2024-08-28 11:46:00,214,6,PROD_000161,"['sustainable:true','material:cotton']",popular,5,False,2025-10-14 12:47:15
